id,song_id,lyrics_text,lyrics_hash,word_count,verse_count,language_detected,source,lyrics_raw_id,created_at,year
1397,1490,dicen que si vieras pasar a tu o muerte en mercedes que es alarga te buena suerte todos habeis venido hasta mis enemigos hoy lloran tirame magnolias tirame magnolias tirame magnolias tirame magnolias sobre mi ataud ktms quemando rueda lagrimas y gomas se derriten en madera gasolina y vino tinto puros y chocolates bailando con amor encima de mi cadaver hoy se derrocha burlando suerte y lo que no hice en vida lo haceis en mi muerte tirame magnolias tirame magnolias tirame magnolias tirame magnolias tirame magnolias tirame magnolias tirame magnolias tirame magnolias algun que otro navajazo me he llevado de vida ella a mi me desarmo y le estoy agradecida y lanzad azucar moreno sobre mi ataud quedaros despiertos hasta que vuelva otra vez luz promete que me protegeras a mi y a mi nombre en mi ausencia que vengo de las estrellas hoy me convierto en polvo volver con ellas,05dca734af739f04ca2e19fa7b05336fb3764569176c4a14602dedf6443bdfe0,152,1,es,letras.com,,2026-03-09 15:55:17.406011+00,2025
1401,1494,cuando hables con el dile que me viste que le mando un hola que aunque no se bien lo que este haciendo ahora de corazon espero que este bien cuando hables con el dejale saber que aunque estuve un tiempo con otra persona ya no estoy con el y no me siento sola y dile que de vez en cuando pienso en el cuando hables con el pero no le cuentes todo que no le quiero hacer dano porque a su lado vivi mis mejores anos cuando hables con el porfa dile todo lo que estoy sintiendo que aunque pasen anos lo llevo dentro que lo echo de menos que lo quiero ver y cuando hables con el dile que en noche a veces me arrepiento se que dejarle fue una estupidez como lo siento me estoy muriendo por hablar con el para decirle que aunque se que no fue perfecto el primer amor tiene esos efectos que no se olvidan no pero se olvida lo que te dolio que me perdone por las canciones musica tambien se equivoca porque tus ojos azules me volvian loca pero tu no le cuentes todo que no le quiero hacer dano porque a su lado vivi mis mejores anos y cuando hables con el porfa dile todo lo que estoy sintiendo que aunque pasen anos lo llevo dentro que lo echo de menos que lo quiero ver y cuando hables con el dile que en noche a veces me arrepiento se que dejarle fue una estupidez como lo siento me estoy muriendo por hablar con el se que dejarle fue una estupidez como lo siento y hoy me estoy muriendo por hablar con el,66ad00aff4ecee91316a5b276a8717a2700a13ffd30c3e6d8f289c4df9312d34,281,1,es,letras.com,,2026-03-09 15:55:47.813866+00,2025
1409,1502,es sobrenatural con tan solo mirarme puede reventar y tirarme por los aires no lo veo mal cuando entienda este desastre vuelvo a mirarla vuelvo a buscarla es una criminal que apunala en silencio mata su mitad y otra cuando miento si vuelve a pasar mira a ver si me despierto vuelvo a mirarla vuelvo a buscarla y seguire cantando versos a luna que me recuerde el vaiven de tu cintura un hombre lobo que lo perdido todo me faltas tu y me desangro poco a poco un deja vu que me tiene un poco roto siempre lo mismo que ya me sabe a poco un hombre lobo que lo perdido todo me faltas tu y me desangro poco a poco es una conexion con tan solo tocarme sabe como hacerlo morirme al instante y no soy capaz de aguantar este desastre vuelvo a mirarla vuelvo a buscarla una interpretacion de leer su cuerpo en braille una alucinacion de que pueda reventarme si vuelve a pasar mira a ver si me despierto vuelvo a mirarla vuelvo a buscarla y seguire cantando versos a luna que me recuerde el vaiven de tu cintura un hombre lobo que lo perdido todo me faltas tu y me desangro poco a poco un deja vu que me tiene un poco roto siempre lo mismo que ya me sabe a poco un hombre lobo que lo perdido todo me faltas tu y me desangro poco a poco me faltas tu me faltas tu y seguire cantando versos a luna que me recuerde el vaiven de tu cintura un hombre lobo que lo perdido todo me faltas tu y me desangro poco a poco un deja vu que me tiene un poco roto siempre lo mismo que ya me sabe a poco un hombre lobo que lo perdido todo me faltas tu y me desangro poco a poco,8bc77b35d2aa98f7d9ea26535ea23cc707de794f84337cf80e4c235ac8c8d953,312,1,es,letras.com,,2026-03-09 15:56:25.047206+00,2025
1425,1518,donde nos llevo imaginacion donde con los ojos cerrados se divisan infinitos campos donde se creo primera luz junto a semilla del cielo azul volvere a ese lugar donde naci de sol espiga y deseo son sus manos en mi pelo de nieve huracan y abismos el sitio de mi recreo viento que en su murmullo parece hablar mueve el mundo y con gracia le ves bailar y con el el escenario de mi hogar mar bandeja de plata mar infernal es un temperamento natural poco o nada cuesta ser uno mas de sol espiga y deseo son sus manos en mi pelo de nieve huracan y abismos el sitio de mi recreo silencio brisa y cordura dan aliento a mi locura nieve deseo ahi donde me recreo,4dffd7f02f5c0931d6cd2d5c83c5f74dfbba5c884fbdb993dd4f4bc6fb90eb4a,128,1,es,letras.com,,2026-03-09 15:57:46.85613+00,2025
1429,1522,no tenia fe y fuiste agua bendita tienes un no se que ya no se le quita dicen que me enfrian los ojos que tengo mas bonito el aura lo que siento solo una palabra enamorada me tienes asi no solo el corazon me lo pone a latir bailando samba en cima de ti a mi no mucha gente que pone a sentir pero tu solo tu si me preguntan quien solo tu tienes culpa de que este enamorada solo tu tienes culpa de que este enamorada no queria contar a nadie pero tu me desparta o un interes era una noche y llevamos cuatro weekends toy guardando to lo viaje que planeo hacer contigo en el pinterest si me vieras si me vieras no era que te conociera si te digo verdad no sabia lo que era estar enamorada me tienes asi no solo el corazon me lo pone a latir bailando samba en cima de ti a mi no mucha gente que pone a sentir pero tu solo tu si me preguntan quien solo tu tienes culpa de que este enamorada enamorada me tienes asi no solo el corazon me lo pone a latir bailando samba en cima de ti a mi no mucha gente que pone a sentir,ef4ac4a101fb2981d9ae67b99de954d52dc4e038e6a826538dda4346a847bc75,211,1,es,letras.com,,2026-03-09 15:58:02.785567+00,2026
1439,1532,palabras que te pegan como un huracan miradas que no sabes bien a donde van dime que pasaria si no hubiera nadie? siguiendo mi camino se a donde voy sintiendome insegura y aunque no lo soy no ver tus intenciones me hace vulnerable son miles de historias que estan enterradas en algun cajon son tantos gritos que no escucha nadie tantas preguntas tan inevitables como logramos que cuando haya un beso solo sea uno de esos que no te hacen dano? que de un abrazo todo el mundo salga ileso que no este mal quedarnos solas entre extranos como hacemos que cualquier mirada siempre este librada de interpretaciones? que ni una mas deba permanecer callada que ni una mas sufra por dobles intenciones ni una mas ni una mas ya no quiero pretender que es normal sentirse asi ya no volvere ignorar el silencio tras de mi si callarnos no va a cambiar las cosas sabes que esa es realidad son tantos gritos que no escucha nadie tantas preguntas tan inevitables como logramos que cuando haya un beso solo sea uno de esos que no te hacen dano? que de un abrazo todo el mundo salga ileso que no este mal quedarnos solas entre extranos como hacemos que cualquier mirada siempre este librada de interpretaciones? que ni una mas deba permanecer callada que ni una mas sufra por dobles intenciones ni una mas ni una mas ni una mas ni una mas ni una mas ni una mas ni una mas ni una mas ni una mas ni una mas palabras que te pegan como un huracan miradas que no sabes bien a donde van dime que pasaria si no hubiera nadie?,22f1b429b3047f03c10cb5c079fb5218acd38b38764faab4d81d68d1f5c8bf5a,282,1,es,letras.com,,2026-03-09 15:59:09.109109+00,2024
1441,1534,tu y tu compadre de corazon inseparables pero algo paso habia un quilo sin corte en tu cajon y de pura envidia alguien te lo robo tu mejor amigo el que tocaba guitarra que sera lo que paso que de golpe guitarra ya no sonaba y ni sonaba el telefono? no seria tan amigo cuando aflojo las cuerdas de guitarra de primera al bordon y ahi dentro metio el quilo e igual que el quilo el tambien desaparecio pero to ito te lo perdono to ito te lo perdono to ito te lo perdono to ito te lo perdono cuando dijiste voy a bajar por tabaco mirando a los ojos a tu hijo menor le prometiste que en tu estarias de vuelta y nunca volviste a cruzar el umbral de puerta por que te fuiste pero se que tu eres mi se que tu eres mi se que tu eres mi se que vendras a mi dice calle que tu eres mi dice quien sabe que tu eres mi se dice en plaza que tu eres mi dile a tu mare que tu eres mi to ito te lo perdono to ito te lo perdono to ito te lo perdono to ito te lo perdono al que no tiene sangre meti a en las venas primero viene el veneno y luego pena que piensa que puede escaparse del plan divino y el que le esta gritando del quinto al cuarto a su vecino que siempre esta dando muela y en habladurias el que nunca dice lo que piensa aunque deberia el que me dejo a mi antes que dejar su botella que se muerde los punos de rabia y rabia muerde a ella cuando el poder pesa mas que el amor cuando el miedo esta en ti y el deseo a tu alrededor el que mato a punala y el pulso ni le temblo clavo el cuchillo tan hondo que lo perdio el que tiene alma de santo pero sigue pecando cuando menti o por mentir o menti o por tu verdad cuando has queri o mas de lo que dios te queri o dar anudar y desanudar desnudarse y desnudar para hacerlo como se debe tres cosas necesitaras en las manos ternura en los ojos y a mi presente en el lugar tecnicamente seria un trio pero si solo miro no contara,b6e2a5017b2dcf8debf74c35041e3a45d15d6420789f809cdb7e8c42c8e1cbd1,393,1,es,letras.com,,2026-03-09 15:59:19.675937+00,2025
1446,1539,quema el manual para lo mismo quema el manual para lo mismo lo mismo lo mismo y este manual para los tuyo y este manual para los tuyo los tuyos los tuyo los tuyos los tuyo ya me libere te libere ya me libere te libere me libere te libere me libere te libere me libere te libere me libere te libere me libere y te libere me libere y te libere jiqiren nuyou shi ni dangjin xiang yao you de duibuqi wo de airen a dan wo shi zhenshi cunzai de jiqiren nuyou shi ni dangjin xiang yao you de duibuqi wo de airen a dan wo shi zhenshi cunzai de soy roro llevo tutu soy roro llevo tutu muy rococo y tengo actitud muy rococo y tengo actitud soy diva soy delulu soy diva soy delulu hasta por lo que el mataria y el dice que hasta por lo que el mataria y el dice que un trofeo que quiero por el que compito y ando sonando un trofeo que quiero por el que compito y ando sonando lo ilustraria cada dia que to el mundo me vea brillar lo ilustraria cada dia que to el mundo me vea brillar un llavero que quiero colgarlo un llavero que quiero colgarlo con el abriria todas las puertas que pueda encontrar con el abriria todas las puertas que pueda encontrar y mi florero favorito no es el de agata no y mi florero favorito no es el de agata no es gata que tenga al lado es gata que tenga al lado se quedo sin digo del gin que cabe en su corazon se quedo sin digo del gin que cabe en su corazon el lo que quiere es el poder el lo que quiere es el poder no entiende que nosotras nacimos con el no entiende que nosotras nacimos con el pero sera verdad pero sera verdad que un dia lo entendera que un dia lo entendera guapa para dios guapa para dios me pongo guapa para dios me pongo guapa para dios nunca ti ni para nadie nunca ti ni para nadie solo guapa mi dios solo guapa mi dios guapa para dios guapa para dios me pongo guapa para dios me pongo guapa para dios nunca ti ni para nadie nunca ti ni para nadie solo guapa mi dios solo guapa mi dios noldati leimaochuo wo ani bohuire leimaochuo yin laji miying yaoling leima women kouleima bu miling,a4ce8d69a6e9adaa51f6665188fb444792c96a37a8567fd74ddaef0d49b58579,411,1,es,letras.com,,2026-03-09 15:59:48.873153+00,2025
1454,1547,a veces ser valiente es correr menos que los demas soltar el aire cuando saltas al mar hundirnos juntos y subir a respirar miro galeria y en verdad pienso no lo pasamos tan mal cerrando bares y firmando por lugares por los que no volvimos a pasar y tu y tu y tu buscando luciernagas que jueguen con las mariposas de tu estomago y una polilla que va siempre a tu relampago te daria razones para quedarte cada dia que compartamos una misma energia y que recuerdes por noche mi voz y haria canciones que no te sientas vacia aunque este lejos tu casa de mia se que recuerdas por las noches mi voz a veces ser sinceros es no regalar te quieros y quedarnos con las dudas de quien lo dira primero no somos tan distintos todos tiemblan cuando se enamoran y he querido hacerme el fuerte y hasta el hombre mas valiente llora tambien llora una vida es suficiente si podemos compartirla toda toda y tu y tu y tu buscando luciernagas que jueguen con las mariposas de tu estomago y una polilla que va siempre a tu relampago te daria razones para quedarte cada dia que compartamos una misma energia y que recuerdes por las noches mi voz y haria canciones que no te sientas vacia aunque este lejos tu casa de mia se que recuerdas por noche mi voz a veces ser valiente es correr menos que los demas soltar el aire cuando saltas al mar hundirnos juntos y subir a respirar,71640625db1786c699fc518ebad17b1d172c8791d338c0136b2aabe174f94bf8,256,1,es,letras.com,,2026-03-09 16:00:21.919751+00,2025
1468,1561,pregunto quieres hacer el amor conmigo? me contesta que quiere escucharlo bajito al oido morena me pones enfermo con esas fotitos te escribo privados y siempre los dejas en visto que puedo hacer para que un santo dia me hagas caso y me dejes que pase a buscarte y juntar los ombligos? me vuelves puto loco tu cara de angelito te pareces a rosalia y al cantante de cupido me vuelves puto loco me contestas cada siglo que sepas que voy a escribirme con las de carino ya no se va a los bares a ligar ahora se hace por instagram si has recibido like en foto antigua te toca darle igual y ahora te mando un md y seguidito sonare que me contestas que te mueres de ganas de hacerlo conmigo y que llegue un melocoton y dos corazoncitos me vuelves puto loco tu cara de angelito te pareces a rosalia y al cantante de cupido me vuelves puto loco me contestas cada siglo que sepas que voy a escribirme con las de carino que puedo hacer para que un santo dia me hagas caso y me dejes que pase a buscarte y que seas mi novia y saltar al vacio? me vuelves puto loco tu cara de angelito te pareces a rosalia y al cantante de cupido me vuelves puto loco me contestas cada siglo que sepas que voy a escribirme con las de carino me vuelves puto loco me vuelves puto loco me vuelves puto loco,0f4d97df20078d8104086452b44aff3b6d9f5c000f36ed3e3bbfdcd17f1e4ca7,249,1,es,letras.com,,2026-03-09 16:01:56.950568+00,2024
1471,1564,hoy es el ultimo dia de nuestra vida hoy es el ultimo dia de nuestras vidas vamos a dormir en paris que saquen dom perignon faire l amour en hotel costes quiero recorrer nueva york emborracharme en berlin que no se acabe esta noche quiero que te vuelvas loca y que te toques mientras conduzco un 911 de camino por costa oeste y parar en una playa en pebbles beach vamonos a dar vuelta al mundo vamos a olvidarnos de todo madrid vamos a inventarnos que hoy sea el ultimo el ultimo dia de nuestra vida aqui vamonos a dar vuelta al mundo quiero que te olvides solo piensa en ti vamos a reirnos del futuro que esto sea lo que quede por vivir quiero poder engordar que tu lo hagas tambien que las siluetas no importen quiero una vida normal que no queramos pasar si no te sale te jodes quiero que te vuelvas loca y que te toques mientras conduzco un 911 de camino por costa oeste y parar en una playa en pebbles beach vamonos a dar vuelta al mundo vamos a olvidarnos de todo madrid vamos a inventarnos que hoy sea el ultimo el ultimo dia de nuestra vida aqui vamonos a dar vuelta al mundo quiero que te olvides solo piensa en ti vamos a reirnos del futuro que esto sea lo que quede por vivir hoy es el ultimo dia de nuestra vida hoy es el ultimo dia de nuestras vidas hoy es el ultimo dia de nuestra vida hoy es el ultimo dia de nuestras vidas porque hoy es el ultimo dia de nuestras vidas porque hoy es el ultimo dia de nuestras vidas de nuestras vidas de nuestras vidas porque hoy es el ultimo dia de nuestras vidas,c66efe47a1abba9639b22e69c0aab5bdec035fd030af8ceba397e3b7acdc0b21,296,1,es,letras.com,,2026-03-09 16:02:09.699981+00,2024
1472,1565,no eramos perfectos fuimos inertes y no supimos como reaccionar solo se que tuve ganas de verte y luego no recuerdo nada mas dejame contarte que ya nada es como antes pero tampoco esta tan mal y no supimos contar las historias ni los cuentos que calmaran los defectos y no pude controlar y ahora sufro los efectos de estar solo y es invierno necesidad de estar despiertos de no malgastar ningun momento de tirarnos por el suelo v rnos con el pecho abierto d spedirnos sin quererlo y si lo hacemos? y si lo hacemos? y si lo hacemos? y si lo hacemos? estabilidad no fue mi fuerte y no quisiste sobras para cenar me hiciste el amor por accidente y luego no recuerdo nada mas dejame olvidarte o ponte de mi parte al menos que no se esta tan mal y no supimos contar las historias y los cuentos que amainaran los defectos necesidad de estar despiertos de no malgastar ningun momento de tirarnos por el suelo vernos con el pecho abierto despedirnos sin quererlo y si lo hacemos? y si lo hacemos? y no supimos contar las historias ni los cuentos que amainaran los defectos y no pude controlar y ahora sufro los efectos de estar solo y es invierno necesidad de estar despiertos de no malgastar ningun momento de tirarnos por el suelo vernos con el pecho abierto despedirnos sin quererlo y si lo hacemos? y si lo hacemos? y si lo hacemos? y si lo hacemos? y si lo hacemos?,72fdf64a15417e21a7f542603e4f56b42e07b12e9001d4e917069aae7f0e7bf9,255,1,es,letras.com,,2026-03-09 16:02:16.468499+00,2024
1477,1570,nunca llegue a imaginar que en solo un segundo todo podria cambiar pero llegaste sin mas y tengo preguntas sobre que podria pasar si piensas igual? si somos amigos o existe algo mas? me han dicho que si que me quieres cuidar que no estare sola quiero volver a perderme contigo otra vez y sentir que el resto no nos ven y quiero creer que sin ti tambien puedo pero te echo de menos sin saber por que y si nos vemos luego podriamos quedar tu eres mi cocinero que se te genial me acaricias el pelo esa es mi debilidad se que no nadie nadie que lo pueda frenar nos pueda frenar quiero volver a perderme contigo otra vez y sentir que el resto no nos ven y quiero creer que sin ti tambien puedo pero te echo de menos sin saber por que perderme contigo otra vez y sentir que el resto no nos ven y quiero creer que sin ti tambien puedo pero te echo de menos y ahora se por que,b07cd1e9df6be9eac96efc1ffa9d443acc5bed39720be840fa0f153ec9a57cd3,175,1,es,letras.com,,2026-03-09 16:02:57.437285+00,2024
1483,1576,al alcanzar el sol aunque me queme aunque me queme cierro los ojos quien va a creer en mi si no creo en mi? ya lo perdi todo quien va a competirle a un monstruo como ? seco mis lagrimas vuelvo a intentar me despierto para sonar me saca el sueno ir del suelo al cielo asi es como me vuelvo inmortal son las ganas las que arden no importa que duela todo lo que recorri esta en mis venas seguiran quemando hasta el dia en que me muera si es por el dolor naci inmortal cada meta cada sueno gets me high leading me closer to heaven nacimos para correr sentir volar fuerte y aunque hoy no pueda aguantar me vuelvo a levantar me cuesta al respirar de mas si insisto una vez mas no se rendirme sin hacer historia highway to he e e ell arde el infierno hasta el cielo tocar he e e ell me hice mas fuerte de tanto pelear he e e ell no doy vuelta atras conmigo no podran he e e ell sola secando mis lagrimas ya no me pueden quebrar no estoy hecha de cristal soy presa de un sueno que no puedo callar soy mi propio limite y decidi romperlo no pueden creerlo puse mi meta en el cielo i don t want my freedom hasta el ultimo suspiro en mi historia pruebas de mi voluntad y aunque hoy no pueda aguantar me vuelvo a levantar me cuesta al respirar de mas si insisto una vez mas no se rendirme sin hacer historia highway to he e e ell arde el infierno hasta el cielo tocar he e e ell me hice mas fuerte de tanto pelear he e e ell no doy vuelta atras conmigo no podran he e e ell sola secando mis lagrimas soy solo mis suenos que vivo de dia y mis ganas promesas que me hice de chica fuerza interior que me mueve es distinta no voy a rendirme porque las voces en mi cabeza que intentan frenarme se quedan en silencio no logran quebrarme quieren que me baje que no gane que me calle que no suene que me aplasten que me largue sin coraje y conformarme con morir siendo nadie quieren que me rinda que no encaje que rompa mi alma en mil partes aunque este por desangrarme me duele mas estancarme ya no vuelvo a conformarme mi unico duelo es solo interno si el camino al cielo se siente un infierno i ll take the highway to hell highway to he e e ell arde el infierno hasta el cielo tocar he e e ell me hice mas fuerte de tanto pelear he e e ell no doy vuelta atras conmigo no podran he e e ell sola secando mis lagrimas al alcanzar el sol aunque me queme al alcanzar el sol aunque me queme,d4cff2014858ac535bb5d3dec8455c2fd8fc235db33258d1f07df6560dd56f82,483,1,es,letras.com,,2026-03-09 16:03:29.481022+00,2025
1489,1582,reina remix dice piensa bien proxima jugada que tu vas a hacer no sos el unico que me quiere tener piensa bien porque a mi no me gusta perder que tu no puedes ser rey si no tiene a reina esta noche por ley soy quien te despeina cuando nos comemo tu y tu y nadie te lo hace como lo hace rei como lo hace rei si te veo con ella se que rapido te late pero no competencia le di su jaque mate tu tiene un alfil pero sin feel y a tu jeva que darle kill bill pero aqui natural chill culo boobies y labios sin fill hoy reina se come a su rey me traje a do amiga hacer un three way vamo de party en party rompiendo ley paseando realeza por miami bay que tu no puedes ser rey si no tiene a reina esta noche por ley soy quien te despeina cuando nos comemo tu y tu y nadie te lo hace como lo hace rei como lo hace rei labio rojo piel canela cintura nunca frena esta cadera te envenenan lola donde estan esos latinos que lo mueven hasta el piso? desde europa usted se vino ese flow mi dios bendito somo reina donde quiera en glow up quien pudiera? from the street to pasarela paparazzi nunca frena somo reina donde quiera en glow up quien pudiera? from the street to pasarela que tu no puedes ser rey si no tiene a reina esta noche por ley soy quien te despeina cuando nos comemo tu y tu y nadie te lo hace como lo hace rei no que escandalo que villana fue vista con otro vandalo? type it out bitch then mandalo ese loco si lo estoy viendo mirando no que escandalo ciertamente ya no estoy considerandolo dripping up ho estoy desbaratandola de pendejo te vieron con otra zangana le pongo lo cacho donde estan lo macho ? bota caliente es pitorro de pistacho me le vengo to ma abajo del mostacho cuando me los como de mi lista los tacho que soy reina tu un cucaracho seguiras llorando llamandome borracho bendito muchacho machito camacho jode una vez y rapidito te despacho muah que tu no puedes ser rey si no tiene a reina esta noche por ley soy quien te despeina cuando nos comemo tu y como lo hace rei como lo hace rei como lo hace reina,f1e9b9459760ae61950ad1a5d87fff7534e56b4fe13f3f6e4f735c6788dbfe63,406,1,es,letras.com,,2026-03-09 16:03:57.122886+00,2025
1493,1586,decia que tenia un sol justo en mitad del pecho que me podia calentar si me asomaba a verlo hacia bromas kamikazes por vencer el miedo por esta vamos al infierno pero primero me dijo al oido guarda un secreto conmigo hoy hazlo como si no importara como si irremediable ensename a bailar pena como si no mirara nadie hazlo aunque nadie va a aprender de tus peores errores alguien tiene que ofenderse por el caso y atencion hazlo porque si el infierno aguarda y espera puede concedernos una ultima cancion hazlo otra vez como si no importara como si irremediable ensename a bailar pena como si no mirara nadie sin prisa sin remordimiento si tiene que pasar que pase como si un secreto que nunca le cuentas a nadie me dijo al oido guarda un secreto conmigo me dijo al oido guarda un secreto conmigo hoy hazlo como si no importara como si irremediable ensename a bailar pena como si no mirara nadie sin prisa sin remordimiento si tiene que pasar que pase como si un secreto que nunca le cuentas a nadie puedo ser ese secreto que nunca le cuentas a nadie,7cc07b55506a2b9c5f04caaeee77cb49a67c869998cc26d8f730c14fa959b89e,194,1,es,letras.com,,2026-03-09 16:04:18.643271+00,2025
1497,1590,besarte antes de irme he de besarte mas de cuatrocientas veces para cuando vuelva a verte tenga besos de mas tus brazos que creeran poder tocarme como tu boca y tu sangre seran del aire despues de ser tan mias cada tarde somos torpes sin querer mi intimidad como ves intimidad como puede ser que te haya recorrido desde el cuello hasta el ombligo y ahora dos besos sin mas y tienes que esconder que has coincidido en algun lugar conmigo que manera de perder llorarte por si el mundo se acabara cuantas veces nos dijimos que esto es puro y para siempre no ando despeinada es que tengo cabeza loca de no comprenderte mi intimidad como ves intimidad como puede ser que te haya recorrido desde el cuello hasta el ombligo y ahora dos besos sin mas y tienes que esconder que has coincidido en algun lugar conmigo que manera de perder y aunque nuestra historia se dinamitado te sigo por los tejados para ver quien vive en ti mi intimidad como ves intimidad como puede ser que te haya recorrido desde el cuello hasta tu ombligo y ahora dos besos sin mas y tienes que esconder que has coincidido en algun lugar conmigo que manera de perder,3df415b00cd2f09bd22bbfdf0e133c0d076f15368d12789bce755492cac80666,209,1,es,letras.com,,2026-03-09 16:04:37.829264+00,2025
1500,1593,creo que es una cancion importante para el disco sabes? hablar de esto o sea si estoy hablando de una cosa inti intima como no he hablado de esto? sabes? bueno voy despues de tanto tiempo en rueda entendi que quiza todo este mundo no era para mi han pasado siete anos y aunque pensaba que si no lo consegui entender quiero volver donde creci y ahora estoy completamente vulnerable un poco triste pero de no soy culpable y que me creia que no iba a llegar llego de golpe y todo lo arraso noches de insomnio y inseguridad quiero volver donde creci por favor no quiero viajes entre las estrellas nunca me considere una de ellas me cuesta tanto desaparecer mejor me voy para poder volver para volver con lo que siento que he perdido mi alma ya no viste de azul cristalino quiero volver a ser el quinto elemento es mucho lo que siento y todo lo llevo conmigo no me olvido de donde he empezado mi abuelo desde el cielo me guiado y tengo tanto que puedo perder pero ahora quiero desaparecer y aqui estoy completamente vulnerable un poco triste pero de no soy culpable y que me creia que no iba a llegar llego de golpe y todo lo arraso noches de insomnio y inseguridad quiero volver donde creci por favor no quiero viajes entre las estrellas nunca me considere una de ellas me cuesta tanto desaparecer mejor me voy para poder volver mejor me voy para poder volver mejor me voy para poder volver,6aaff65dedd1bb93ccd7e056f6ab28e62457d229169a343efe9839672400d9bb,259,1,es,letras.com,,2026-03-09 16:04:44.973462+00,2025
1502,1595,quizas bastaba respirar solo respirar muy lento recuperar cada latido en mi y no tiene sentido ahora que no estas ahora donde estas? porque no puedo acostumbrarme aun diciembre ya llego no estas aqui te esperare hasta el fin en cambio no hoy no tiempo de explicarte ni preguntar si te ame lo suficiente estoy aqui y quiero hablarte ahora ahora por que se rompen en mis dientes las cosas importantes? esas palabras que nunca escucharas las sientes ya? pesan y se posaran entre nosotros dos si me faltas tu no las puedo repetir no las puedo pronunciar en cambio no no tiempo de explicarte tambien tenia mil cosas que contarte y frente a mi mil cosas que me arrastran junto a ti que me arrastran junto a ti que me arrastran junto a ti que me arrastran junto a ti,eac6aed693affc2293621555eb5ee241a6201545455f165bf1ae487dafc48fed,141,1,es,letras.com,,2026-03-09 16:05:01.123985+00,2025
1503,1596,que suerte mia que puedo verte al despertarme cada dia y cuando viajo si me por extranarte tengo en mi cartera tu fotografia no se que tienen tus ojos tus labios tu piel que nunca se acaba esta luna de miel somos copa y el vino tu y vamos juntos desde que nos vimos subimos bajamos lloramos reimos y es que contigo mi amor todo me sabe mejor somos como una fogata quemamos noche bailando bachata gente no entiende que rayos me pasa y es que contigo mi amor todo me sabe mejor solo quiero tu sabor desde esa noche que nos probamos nos dimos gusto y mas nunca nos despegamos despues de tanto tiempo mira donde estamos seguimos juntos y asi nos quedamos porque llegaste para quedarte y ahora sin ti no voy a ninguna parte que ponga musica que hoy quiero bailarte dile al dj que toque humanos a marte que tienen tus ojos tus labios tu piel? que nunca se acaba esta luna de miel somos copa y el vino tu y vamos juntos desde que nos vimos subimos bajamos lloramos reimos y es que contigo mi amor todo me sabe mejor somos como una fogata quemamos noche bailando bachata gente no entiende que rayos me pasa y es que contigo mi amor todo me sabe mejor solo quiero tu sabor,4cab6f437607efd2f1b101a2da87e004e541de9727778035cd5decad1df082e8,224,1,es,letras.com,,2026-03-09 16:05:03.494751+00,2023
1507,1600,las tengo a ellas los tengo a ellos estan conmigo expectativas incertidumbre pero aqui sigo y llevo todo esto por dentro bajar barreras mientras tenga tiempo reconocerme en el reflejo voy a dejarme piel en el intento ya no quiero disimular miles de personas van a verme brillar se que si fallo hoy me vuelvo a levantar y aunque no se sienta real pasaran los anos mirare para atras y orgullosa podre recordar todo lo que vivi en ese lugar cada palabra cada gesto mirada es un momento que llevo clavaito adentro he cambiado no te miento siempre al borde de tiempo seguir solo es tan complejo pero se que estan conmigo y no hace falta buscar motivos porque desde el primer dia es por todos que sigo llevo todo esto por dentro bajar barreras mientras tenga tiempo reconocerme en el reflejo voy a dejarme piel en el intento ya no quiero disimular miles de personas van a verme brillar se que si fallo hoy me vuelvo a levantar y aunque no se sienta real pasaran los anos mirare para atras y orgullosa podre recordar todo lo que vivi en ese lugar y hoy nada me frena mi pulso se acelera tengo el cuerpo loco no apagues el foco se oyen gritos de emocion bienvenidos luces camara y accion tengo todo preparado mi momento ya llegado se muy bien lo que quiero hacer de un final nace un inicio nada es como al principio y a tu lado tengo claro que ya no quiero disimular miles de personas van a verme brillar se que si fallo hoy me vuelvo a levantar y aunque no se sienta real pasaran los anos mirare para atras y orgullosa podre recordar todo lo que vivi en ese lugar y hoy nada me frena mi pulso se acelera tengo el cuerpo loco no apagues el foco se que si fallo hoy me vuelvo a levantar y aunque no se sienta real pasaran los anos mirare para atras y orgullosa podre recordar todo lo que vivi en ese lugar todo lo que vivi en ese lugar todo lo que vivi en ese lugar,4c7b9129fba046bd914e001592a9c264a44c0d8dfc1b5e1cf889183cff492f39,357,1,es,letras.com,,2026-03-09 16:05:18.695102+00,2025
1508,1601,no nada mejor que desearte tu eres como el sol caliente y soy marte nunca es suficiente nunca se corresponderte pero no nada mas bello que intentarlo mil veces y quien me iba a decir a mi que todo esto existiria dejame ser tu refugio dejame que te ayudo aguantemonos vida te recuerdo si lo olvidas que hemos crecido peleando y sin quererlo nos gustamos cuantas cosas han pasado que ya no miedo de decir te amo te amo i penses qui t havia de dir que tot aixo ens passaria deixa m ser el teu refugi deixa m fer que jo t ajudi aguantem nos fort vida que et recordo si t oblides que hem crescut junts sempre lluitant ho sense voler vam agradar nos i despres de tot m adono que no tinc por de dir t adoro t adoro que no tinc por de dir t adoro,dc2a221549c97538ffe44fad1ab8f2ff7eb59362285f357bd540814cc99900a0,150,1,es,letras.com,,2026-03-09 16:05:27.440102+00,2025
